,STOCK_CODE,Date,file_name
2320,000961.SZ,20200330,sz000961_20200330
2321,000961.SZ,20200331,sz000961_20200331
2322,000961.SZ,20200401,sz000961_20200401
2323,000961.SZ,20200402,sz000961_20200402
2324,000961.SZ,20200403,sz000961_20200403
2325,000961.SZ,20200407,sz000961_20200407
2326,000961.SZ,20200408,sz000961_20200408
2327,000961.SZ,20200409,sz000961_20200409
2328,000961.SZ,20200410,sz000961_20200410
2329,000961.SZ,20200413,sz000961_20200413
2330,000961.SZ,20200414,sz000961_20200414
2331,002078.SZ,20200316,sz002078_20200316
2332,002078.SZ,20200317,sz002078_20200317
2333,002078.SZ,20200318,sz002078_20200318
2334,002078.SZ,20200319,sz002078_20200319
2335,002078.SZ,20200320,sz002078_20200320
2336,002078.SZ,20200323,sz002078_20200323
2337,002078.SZ,20200324,sz002078_20200324
2338,002078.SZ,20200325,sz002078_20200325
2339,002078.SZ,20200326,sz002078_20200326
2340,002078.SZ,20200327,sz002078_20200327
2341,002078.SZ,20200330,sz002078_20200330
2342,002078.SZ,20200331,sz002078_20200331
2343,002078.SZ,20200401,sz002078_20200401
2344,002078.SZ,20200402,sz002078_20200402
2345,002078.SZ,20200403,sz002078_20200403
2346,002078.SZ,20200407,sz002078_20200407
2347,002078.SZ,20200408,sz002078_20200408
2348,002078.SZ,20200409,sz002078_20200409
2349,002078.SZ,20200410,sz002078_20200410
2350,002078.SZ,20200413,sz002078_20200413
2351,002078.SZ,20200414,sz002078_20200414
2352,600309.SH,20200316,sh600309_20200316
2353,600309.SH,20200317,sh600309_20200317
2354,600309.SH,20200318,sh600309_20200318
2355,600309.SH,20200319,sh600309_20200319
2356,600309.SH,20200320,sh600309_20200320
2357,600309.SH,20200323,sh600309_20200323
2358,600309.SH,20200324,sh600309_20200324
2359,600309.SH,20200325,sh600309_20200325
2360,600309.SH,20200326,sh600309_20200326
2361,600309.SH,20200327,sh600309_20200327
2362,600309.SH,20200330,sh600309_20200330
2363,600309.SH,20200331,sh600309_20200331
2364,600309.SH,20200401,sh600309_20200401
2365,600309.SH,20200402,sh600309_20200402
2366,600309.SH,20200403,sh600309_20200403
2367,600309.SH,20200407,sh600309_20200407
2368,600309.SH,20200408,sh600309_20200408
2369,600309.SH,20200409,sh600309_20200409
2370,600309.SH,20200410,sh600309_20200410
2371,600309.SH,20200413,sh600309_20200413
2372,600309.SH,20200414,sh600309_20200414
2373,600426.SH,20200316,sh600426_20200316
2374,600426.SH,20200317,sh600426_20200317
2375,600426.SH,20200318,sh600426_20200318
2376,600426.SH,20200319,sh600426_20200319
2377,600426.SH,20200320,sh600426_20200320
2378,600426.SH,20200323,sh600426_20200323
2379,600426.SH,20200324,sh600426_20200324
2380,600426.SH,20200325,sh600426_20200325
2381,600426.SH,20200326,sh600426_20200326
2382,600426.SH,20200327,sh600426_20200327
2383,600426.SH,20200330,sh600426_20200330
2384,600426.SH,20200331,sh600426_20200331
2385,600426.SH,20200401,sh600426_20200401
2386,600426.SH,20200402,sh600426_20200402
2387,600426.SH,20200403,sh600426_20200403
2388,600426.SH,20200407,sh600426_20200407
2389,600426.SH,20200408,sh600426_20200408
2390,600426.SH,20200409,sh600426_20200409
2391,600426.SH,20200410,sh600426_20200410
2392,600426.SH,20200413,sh600426_20200413
2393,600426.SH,20200414,sh600426_20200414
2394,300345.SZ,20200316,sz300345_20200316
2395,300345.SZ,20200317,sz300345_20200317
2396,300345.SZ,20200318,sz300345_20200318
2397,300345.SZ,20200319,sz300345_20200319
2398,300345.SZ,20200320,sz300345_20200320
2399,300345.SZ,20200323,sz300345_20200323
2400,300345.SZ,20200324,sz300345_20200324
2401,300345.SZ,20200325,sz300345_20200325
2402,300345.SZ,20200326,sz300345_20200326
2403,300345.SZ,20200327,sz300345_20200327
2404,300345.SZ,20200330,sz300345_20200330
2405,300345.SZ,20200331,sz300345_20200331
2406,300345.SZ,20200401,sz300345_20200401
2407,300345.SZ,20200402,sz300345_20200402
2408,300345.SZ,20200403,sz300345_20200403
2409,300345.SZ,20200407,sz300345_20200407
2410,300345.SZ,20200408,sz300345_20200408
2411,300345.SZ,20200409,sz300345_20200409
2412,300345.SZ,20200410,sz300345_20200410
2413,300345.SZ,20200413,sz300345_20200413
2414,300345.SZ,20200414,sz300345_20200414
2415,600519.SH,20200316,sh600519_20200316
2416,600519.SH,20200317,sh600519_20200317
2417,600519.SH,20200318,sh600519_20200318
2418,600519.SH,20200319,sh600519_20200319
2419,600519.SH,20200320,sh600519_20200320
2420,600519.SH,20200323,sh600519_20200323
2421,600519.SH,20200324,sh600519_20200324
2422,600519.SH,20200325,sh600519_20200325
2423,600519.SH,20200326,sh600519_20200326
2424,600519.SH,20200327,sh600519_20200327
2425,600519.SH,20200330,sh600519_20200330
2426,600519.SH,20200331,sh600519_20200331
2427,600519.SH,20200401,sh600519_20200401
2428,600519.SH,20200402,sh600519_20200402
2429,600519.SH,20200403,sh600519_20200403
2430,600519.SH,20200407,sh600519_20200407
2431,600519.SH,20200408,sh600519_20200408
2432,600519.SH,20200409,sh600519_20200409
2433,600519.SH,20200410,sh600519_20200410
